CustomerID,Recency,Frequency,Monetary,recencyScore,frequencyScore,monetaryScore,RFM_SCORE,SegmentRFM,KMeansSegments
13053.0,774,1,211.8,1,1,1,1.0,lost_customers,lost_customers
13055.0,231,4,1154.2,3,3,3,3.0000000000000004,loyal_customers,loyal_customers
13056.0,704,1,204.8,1,1,1,1.0,lost_customers,lost_customers
13057.0,683,3,620.1399999999999,1,3,2,2.0,good_customers,lost_customers
13058.0,177,3,467.0,4,3,2,3.2,loyal_customers,loyal_customers
13059.0,402,10,6139.1,2,5,5,3.8,loyal_customers,good_customers
13060.0,406,1,185.9,2,1,1,1.4000000000000001,lost_customers,good_customers
13061.0,225,1,1853.79,3,1,3,2.2,good_customers,loyal_customers
13062.0,344,1,142.1,3,1,1,1.8,good_customers,loyal_customers
13063.0,633,1,153.9,1,1,1,1.0,lost_customers,lost_customers
13064.0,165,6,1394.8,5,4,3,4.2,loyal_customers,loyal_customers
13065.0,526,5,2269.0,2,4,3,3.0000000000000004,loyal_customers,good_customers
13066.0,177,2,1522.63,4,2,3,3.0000000000000004,loyal_customers,loyal_customers
13067.0,235,3,701.6500000000001,3,3,2,2.8000000000000003,loyal_customers,loyal_customers
13068.0,163,2,3340.0,5,2,4,3.5999999999999996,loyal_customers,loyal_customers
13069.0,153,38,20282.04,5,5,5,5.0,champions,champions
13070.0,345,4,3616.38,2,3,4,2.8,loyal_customers,loyal_customers
13071.0,765,1,285.5,1,1,1,1.0,lost_customers,lost_customers
13072.0,419,1,495.0,2,1,2,1.6,good_customers,good_customers
13073.0,564,2,2761.0,2,2,4,2.4000000000000004,good_customers,good_customers
13074.0,664,4,1097.2,1,3,3,2.2,good_customers,lost_customers
13075.0,282,1,702.0,3,1,2,2.0,good_customers,loyal_customers
13076.0,610,1,289.9,1,1,1,1.0,lost_customers,good_customers
13077.0,154,11,7288.85,5,5,5,5.0,champions,loyal_customers
13078.0,156,57,26439.85,5,5,5,5.0,champions,champions
13079.0,157,6,589.0,5,4,2,4.0,loyal_customers,loyal_customers
13080.0,332,4,3437.45,3,3,4,3.2,loyal_customers,loyal_customers
13081.0,164,28,18842.010000000002,5,5,5,5.0,champions,champions
13082.0,279,21,9350.029999999999,3,5,5,4.2,loyal_customers,champions
13083.0,157,3,1243.6299999999999,5,3,3,3.8000000000000003,loyal_customers,loyal_customers
13084.0,644,1,120.0,1,1,1,1.0,lost_customers,lost_customers
13085.0,310,8,4516.7,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
13086.0,535,1,189.99,2,1,1,1.4000000000000001,lost_customers,good_customers
13087.0,880,1,177.0,1,1,1,1.0,lost_customers,lost_customers
13088.0,570,1,293.9,1,1,1,1.0,lost_customers,good_customers
13090.0,161,24,9191.2,5,5,5,5.0,champions,champions
13091.0,181,3,1457.8,4,3,3,3.4000000000000004,loyal_customers,loyal_customers
13092.0,223,12,5610.099999999999,3,5,5,4.2,loyal_customers,loyal_customers
13094.0,174,13,2986.0,4,5,4,4.4,loyal_customers,loyal_customers
13095.0,223,1,817.98,3,1,2,2.0,good_customers,loyal_customers
13096.0,547,1,1699.0,2,1,3,1.8000000000000003,good_customers,good_customers
13097.0,185,28,15582.2,4,5,5,4.6,loyal_customers,champions
13098.0,154,28,13459.219999999998,5,5,5,5.0,champions,champions
13099.0,252,1,27.0,3,1,1,1.8,good_customers,loyal_customers
13101.0,387,4,1094.9,2,3,3,2.6,loyal_customers,good_customers
13102.0,154,37,27590.2,5,5,5,5.0,champions,champions
13103.0,192,3,2185.8,4,3,3,3.4000000000000004,loyal_customers,loyal_customers
13104.0,156,9,1533.0,5,5,3,4.6,loyal_customers,loyal_customers
13105.0,589,1,22.5,1,1,1,1.0,lost_customers,good_customers
13106.0,286,2,284.5,3,2,1,2.2,good_customers,loyal_customers
13107.0,197,9,6917.1900000000005,4,5,5,4.6,loyal_customers,loyal_customers
13108.0,525,2,1521.9,2,2,3,2.2,good_customers,good_customers
13109.0,212,3,2577.15,4,3,4,3.6000000000000005,loyal_customers,loyal_customers
13110.0,184,12,3049.99,4,5,4,4.4,loyal_customers,loyal_customers
13111.0,872,1,336.5,1,1,1,1.0,lost_customers,lost_customers
13112.0,694,1,94.9,1,1,1,1.0,lost_customers,lost_customers
13113.0,153,37,19947.47,5,5,5,5.0,champions,champions
13114.0,884,1,448.70000000000005,1,1,2,1.2000000000000002,lost_customers,lost_customers
13115.0,164,10,4473.96,5,5,4,4.8,champions,loyal_customers
13116.0,291,1,337.0,3,1,1,1.8,good_customers,loyal_customers
13117.0,174,18,12058.18,4,5,5,4.6,loyal_customers,champions
13118.0,172,9,5360.9400000000005,5,5,5,5.0,champions,loyal_customers
13119.0,822,1,331.8,1,1,1,1.0,lost_customers,lost_customers
13120.0,391,1,75.9,2,1,1,1.4000000000000001,lost_customers,good_customers
13121.0,422,1,197.0,2,1,1,1.4000000000000001,lost_customers,good_customers
13122.0,247,2,425.0,3,2,2,2.4,good_customers,loyal_customers
13123.0,625,2,691.8,1,2,2,1.6,good_customers,good_customers
13124.0,242,4,973.1,3,3,2,2.8000000000000003,loyal_customers,loyal_customers
13125.0,676,1,322.0,1,1,1,1.0,lost_customers,lost_customers
13126.0,157,13,12105.96,5,5,5,5.0,champions,champions
13127.0,230,1,154.9,3,1,1,1.8,good_customers,loyal_customers
13128.0,784,1,35.0,1,1,1,1.0,lost_customers,lost_customers
13129.0,605,2,611.2,1,2,2,1.6,good_customers,good_customers
13130.0,247,1,120.0,3,1,1,1.8,good_customers,loyal_customers
13131.0,176,7,5357.92,4,4,5,4.2,loyal_customers,loyal_customers
13132.0,414,1,218.9,2,1,1,1.4000000000000001,lost_customers,good_customers
13133.0,426,3,6712.0,2,3,5,3.0,loyal_customers,good_customers
13134.0,238,6,2035.6,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
13135.0,349,2,1305.98,2,2,3,2.2,good_customers,loyal_customers
13136.0,209,13,10134.89,4,5,5,4.6,loyal_customers,champions
13137.0,163,16,11056.5,5,5,5,5.0,champions,champions
13138.0,175,7,5595.650000000001,4,4,5,4.2,loyal_customers,loyal_customers
13139.0,169,8,2586.14,5,4,4,4.4,loyal_customers,loyal_customers
13140.0,261,5,2143.8,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
13141.0,237,17,10031.710000000001,3,5,5,4.2,loyal_customers,champions
13142.0,172,1,1315.0,5,1,3,3.0,loyal_customers,loyal_customers
13143.0,737,1,182.70000000000002,1,1,1,1.0,lost_customers,lost_customers
13144.0,485,2,259.9,2,2,1,1.8,good_customers,good_customers
13145.0,192,7,671.0,4,4,2,3.6,loyal_customers,loyal_customers
13146.0,179,1,1389.0,4,1,3,2.6,loyal_customers,loyal_customers
13147.0,163,4,116.0,5,3,1,3.4000000000000004,loyal_customers,loyal_customers
13148.0,182,26,16482.25,4,5,5,4.6,loyal_customers,champions
13149.0,167,4,2381.82,5,3,4,4.0,loyal_customers,loyal_customers
13150.0,637,3,756.0,1,3,2,2.0,good_customers,lost_customers
13151.0,448,3,2143.4,2,3,3,2.6,loyal_customers,good_customers
13152.0,570,7,1929.65,1,4,3,2.6,loyal_customers,good_customers
13153.0,158,1,590.9,5,1,2,2.8,loyal_customers,loyal_customers
13154.0,552,3,716.0,2,3,2,2.4,good_customers,good_customers
13155.0,186,6,4613.29,4,4,4,4.0,loyal_customers,loyal_customers
13156.0,538,3,10188.8,2,3,5,3.0,loyal_customers,good_customers
13157.0,202,9,15523.48,4,5,5,4.6,loyal_customers,champions
13158.0,247,5,3038.42,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
13159.0,161,4,1538.9099999999999,5,3,3,3.8000000000000003,loyal_customers,loyal_customers
13160.0,175,1,465.0,4,1,2,2.4,good_customers,loyal_customers
13161.0,466,2,524.25,2,2,2,2.0,good_customers,good_customers
13162.0,275,16,9072.75,3,5,5,4.2,loyal_customers,champions
13163.0,763,1,361.0,1,1,1,1.0,lost_customers,lost_customers
13164.0,722,2,741.9,1,2,2,1.6,good_customers,lost_customers
13165.0,199,3,1836.2,4,3,3,3.4000000000000004,loyal_customers,loyal_customers
13166.0,436,2,860.4,2,2,2,2.0,good_customers,good_customers
13167.0,171,5,12766.599999999999,5,4,5,4.6,loyal_customers,champions
13168.0,189,5,3592.5,4,4,4,4.0,loyal_customers,loyal_customers
13169.0,216,3,5198.0,3,3,5,3.4000000000000004,loyal_customers,loyal_customers
13170.0,179,1,354.0,4,1,1,2.2,good_customers,loyal_customers
13171.0,174,3,484.1,4,3,2,3.2,loyal_customers,loyal_customers
13172.0,553,1,346.0,2,1,1,1.4000000000000001,lost_customers,good_customers
13173.0,157,11,2725.79,5,5,4,4.8,champions,loyal_customers
13174.0,169,12,6719.2,5,5,5,5.0,champions,loyal_customers
13175.0,735,2,2006.8000000000002,1,2,3,1.8000000000000003,good_customers,lost_customers
13176.0,199,1,176.0,4,1,1,2.2,good_customers,loyal_customers
13177.0,217,2,526.44,3,2,2,2.4,good_customers,loyal_customers
13178.0,179,21,14928.14,4,5,5,4.6,loyal_customers,champions
13179.0,771,1,269.0,1,1,1,1.0,lost_customers,lost_customers
13180.0,760,1,355.0,1,1,1,1.0,lost_customers,lost_customers
13181.0,534,1,315.0,2,1,1,1.4000000000000001,lost_customers,good_customers
13182.0,198,1,209.70000000000002,4,1,1,2.2,good_customers,loyal_customers
13183.0,160,15,11581.19,5,5,5,5.0,champions,champions
13184.0,167,10,5444.3,5,5,5,5.0,champions,loyal_customers
13185.0,420,1,189.0,2,1,1,1.4000000000000001,lost_customers,good_customers
13186.0,192,3,1201.1,4,3,3,3.4000000000000004,loyal_customers,loyal_customers
13187.0,490,4,578.38,2,3,2,2.4,good_customers,good_customers
13188.0,164,1,719.0,5,1,2,2.8,loyal_customers,loyal_customers
13189.0,171,2,749.6,5,2,2,3.1999999999999997,loyal_customers,loyal_customers
13190.0,697,3,807.76,1,3,2,2.0,good_customers,lost_customers
13191.0,812,1,305.9,1,1,1,1.0,lost_customers,lost_customers
13192.0,248,6,4365.72,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
13193.0,214,1,345.5,3,1,1,1.8,good_customers,loyal_customers
13194.0,288,2,1495.9,3,2,3,2.6,loyal_customers,loyal_customers
13195.0,567,1,1126.0,1,1,3,1.4000000000000001,lost_customers,good_customers
13196.0,164,7,4508.62,5,4,4,4.4,loyal_customers,loyal_customers
13197.0,762,1,556.0,1,1,2,1.2000000000000002,lost_customers,lost_customers
13198.0,163,8,8129.0,5,4,5,4.6,loyal_customers,loyal_customers
13199.0,156,67,24761.65,5,5,5,5.0,champions,champions
13200.0,172,4,3122.5,5,3,4,4.0,loyal_customers,loyal_customers
13201.0,655,4,1054.3,1,3,3,2.2,good_customers,lost_customers
13202.0,547,7,3799.85,2,4,4,3.2,loyal_customers,good_customers
13203.0,162,10,3408.97,5,5,4,4.8,champions,loyal_customers
13204.0,885,1,168.2,1,1,1,1.0,lost_customers,lost_customers
13205.0,596,1,87.5,1,1,1,1.0,lost_customers,good_customers
13206.0,553,13,7262.65,2,5,5,3.8,loyal_customers,good_customers
13207.0,168,4,2094.1000000000004,5,3,3,3.8000000000000003,loyal_customers,loyal_customers
13208.0,211,9,6142.72,4,5,5,4.6,loyal_customers,loyal_customers
13209.0,183,13,7193.499999999999,4,5,5,4.6,loyal_customers,loyal_customers
13210.0,246,1,331.6,3,1,1,1.8,good_customers,loyal_customers
13211.0,163,10,8105.1,5,5,5,5.0,champions,loyal_customers
13212.0,172,3,754.5,5,3,2,3.6,loyal_customers,loyal_customers
13213.0,209,11,5955.950000000001,4,5,5,4.6,loyal_customers,loyal_customers
13214.0,570,7,8679.630000000001,1,4,5,3.0,loyal_customers,good_customers
13215.0,555,1,89.9,2,1,1,1.4000000000000001,lost_customers,good_customers
13216.0,420,1,499.0,2,1,2,1.6,good_customers,good_customers
13217.0,275,4,293.8,3,3,1,2.6000000000000005,loyal_customers,loyal_customers
13218.0,280,1,676.0,3,1,2,2.0,good_customers,loyal_customers
13219.0,771,1,176.8,1,1,1,1.0,lost_customers,lost_customers
13220.0,231,5,1150.8,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
13221.0,393,2,646.0,2,2,2,2.0,good_customers,good_customers
13222.0,730,1,70.0,1,1,1,1.0,lost_customers,lost_customers
13223.0,353,6,880.0,2,4,2,2.8000000000000003,loyal_customers,loyal_customers
13224.0,213,2,745.63,4,2,2,2.8000000000000003,loyal_customers,loyal_customers
13225.0,156,16,12264.74,5,5,5,5.0,champions,champions
13226.0,426,2,950.9,2,2,2,2.0,good_customers,good_customers
13227.0,354,1,255.0,2,1,1,1.4000000000000001,lost_customers,loyal_customers
13228.0,234,1,1769.95,3,1,3,2.2,good_customers,loyal_customers
13229.0,378,1,301.0,2,1,1,1.4000000000000001,lost_customers,good_customers
13230.0,157,30,21023.200000000004,5,5,5,5.0,champions,champions
13232.0,165,7,2122.45,5,4,3,4.2,loyal_customers,loyal_customers
13233.0,227,4,1406.3,3,3,3,3.0000000000000004,loyal_customers,loyal_customers
13234.0,826,2,561.85,1,2,2,1.6,good_customers,lost_customers
13235.0,365,1,214.0,2,1,1,1.4000000000000001,lost_customers,good_customers
13236.0,177,2,3910.0,4,2,4,3.2,loyal_customers,loyal_customers
13237.0,540,1,236.0,2,1,1,1.4000000000000001,lost_customers,good_customers
13238.0,170,6,5401.29,5,4,5,4.6,loyal_customers,loyal_customers
13239.0,414,5,2715.6,2,4,4,3.2,loyal_customers,good_customers
13240.0,249,8,3742.1000000000004,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
13241.0,564,1,220.9,2,1,1,1.4000000000000001,lost_customers,good_customers
13242.0,265,7,6041.84,3,4,5,3.8000000000000003,loyal_customers,loyal_customers
13243.0,356,5,5430.7,2,4,5,3.4000000000000004,loyal_customers,loyal_customers
13244.0,245,1,127.0,3,1,1,1.8,good_customers,loyal_customers
13245.0,203,2,943.5,4,2,2,2.8000000000000003,loyal_customers,loyal_customers
13246.0,171,11,9158.599999999999,5,5,5,5.0,champions,champions
13247.0,170,4,754.0,5,3,2,3.6,loyal_customers,loyal_customers
13248.0,277,2,955.4,3,2,2,2.4,good_customers,loyal_customers
13249.0,245,9,1325.0,3,5,3,3.8000000000000003,loyal_customers,loyal_customers
13250.0,613,2,547.0,1,2,2,1.6,good_customers,good_customers
13251.0,555,1,277.9,2,1,1,1.4000000000000001,lost_customers,good_customers
13252.0,547,2,391.4,2,2,1,1.8,good_customers,good_customers
13253.0,309,4,1096.7,3,3,3,3.0000000000000004,loyal_customers,loyal_customers
13254.0,529,1,1225.0,2,1,3,1.8000000000000003,good_customers,good_customers
13255.0,162,3,593.9,5,3,2,3.6,loyal_customers,loyal_customers
13256.0,167,1,34.9,5,1,1,2.6,loyal_customers,loyal_customers
13257.0,589,1,376.76,1,1,1,1.0,lost_customers,good_customers
13258.0,164,5,2315.99,5,4,3,4.2,loyal_customers,loyal_customers
13259.0,214,9,6174.2,3,5,5,4.2,loyal_customers,loyal_customers
13260.0,214,1,192.5,3,1,1,1.8,good_customers,loyal_customers
13261.0,421,2,332.5,2,2,1,1.8,good_customers,good_customers
13262.0,416,3,1713.0,2,3,3,2.6,loyal_customers,good_customers
13263.0,154,39,24708.29,5,5,5,5.0,champions,champions
13264.0,595,1,175.0,1,1,1,1.0,lost_customers,good_customers
13265.0,206,5,2084.3999999999996,4,4,3,3.8000000000000003,loyal_customers,loyal_customers
13266.0,164,19,9878.099999999999,5,5,5,5.0,champions,champions
13267.0,155,36,18405.56,5,5,5,5.0,champions,champions
13268.0,170,11,6441.889999999999,5,5,5,5.0,champions,loyal_customers
13269.0,154,28,23587.690000000002,5,5,5,5.0,champions,champions
13270.0,519,1,129.0,2,1,1,1.4000000000000001,lost_customers,good_customers
13271.0,190,1,1041.0,4,1,2,2.4,good_customers,loyal_customers
13272.0,184,2,606.6,4,2,2,2.8000000000000003,loyal_customers,loyal_customers
13273.0,266,1,234.9,3,1,1,1.8,good_customers,loyal_customers
13274.0,562,1,165.2,2,1,1,1.4000000000000001,lost_customers,good_customers
13275.0,536,2,541.0,2,2,2,2.0,good_customers,good_customers
13276.0,216,5,2700.45,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
13277.0,168,7,2986.0,5,4,4,4.4,loyal_customers,loyal_customers
13278.0,193,4,2910.0,4,3,4,3.6000000000000005,loyal_customers,loyal_customers
13279.0,231,1,240.8,3,1,1,1.8,good_customers,loyal_customers
13280.0,275,7,1791.0,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
13281.0,592,1,559.0,1,1,2,1.2000000000000002,lost_customers,good_customers
13282.0,171,4,2866.0,5,3,4,4.0,loyal_customers,loyal_customers
13283.0,212,4,2886.63,4,3,4,3.6000000000000005,loyal_customers,loyal_customers
13284.0,483,1,450.5,2,1,2,1.6,good_customers,good_customers
13285.0,176,6,2992.65,4,4,4,4.0,loyal_customers,loyal_customers
13286.0,753,1,2007.0,1,1,3,1.4000000000000001,lost_customers,lost_customers
13287.0,756,3,5348.099999999999,1,3,5,2.6,loyal_customers,lost_customers
13288.0,596,5,968.3,1,4,2,2.4,good_customers,good_customers
13289.0,877,1,368.8,1,1,1,1.0,lost_customers,lost_customers
13290.0,591,1,129.0,1,1,1,1.0,lost_customers,good_customers
13291.0,308,11,8338.79,3,5,5,4.2,loyal_customers,loyal_customers
13292.0,191,5,1700.05,4,4,3,3.8000000000000003,loyal_customers,loyal_customers
13293.0,545,6,1579.21,2,4,3,3.0000000000000004,loyal_customers,good_customers
13294.0,342,3,1279.95,3,3,3,3.0000000000000004,loyal_customers,loyal_customers
13295.0,512,4,8148.7,2,3,5,3.0,loyal_customers,good_customers
13296.0,290,6,3635.4,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
13297.0,160,7,3378.7699999999995,5,4,4,4.4,loyal_customers,loyal_customers
13298.0,154,1,110.0,5,1,1,2.6,loyal_customers,loyal_customers
13299.0,421,3,1942.8000000000002,2,3,3,2.6,loyal_customers,good_customers
13300.0,322,3,1304.9,3,3,3,3.0000000000000004,loyal_customers,loyal_customers
13301.0,256,4,816.9,3,3,2,2.8000000000000003,loyal_customers,loyal_customers
13302.0,308,2,191.0,3,2,1,2.2,good_customers,loyal_customers
13303.0,553,1,609.0,2,1,2,1.6,good_customers,good_customers
13304.0,504,4,1310.94,2,3,3,2.6,loyal_customers,good_customers
13305.0,157,16,6745.099999999999,5,5,5,5.0,champions,loyal_customers
13306.0,583,1,326.0,1,1,1,1.0,lost_customers,good_customers
13307.0,273,3,349.5,3,3,1,2.6000000000000005,loyal_customers,loyal_customers
13308.0,175,4,2414.7400000000002,4,3,4,3.6000000000000005,loyal_customers,loyal_customers
13309.0,160,6,2967.25,5,4,4,4.4,loyal_customers,loyal_customers
13310.0,181,5,1537.3,4,4,3,3.8000000000000003,loyal_customers,loyal_customers
13311.0,157,2,855.89,5,2,2,3.1999999999999997,loyal_customers,loyal_customers
13312.0,604,1,397.9,1,1,1,1.0,lost_customers,good_customers
13313.0,175,12,6678.71,4,5,5,4.6,loyal_customers,loyal_customers
13314.0,154,3,1604.7000000000003,5,3,3,3.8000000000000003,loyal_customers,loyal_customers
13315.0,843,1,1451.95,1,1,3,1.4000000000000001,lost_customers,lost_customers
13316.0,190,10,8161.0,4,5,5,4.6,loyal_customers,loyal_customers
13317.0,219,19,9823.94,3,5,5,4.2,loyal_customers,champions
13318.0,154,3,868.0,5,3,2,3.6,loyal_customers,loyal_customers
13319.0,158,58,31692.859999999997,5,5,5,5.0,champions,champions
13320.0,231,6,1831.4,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
13321.0,225,2,850.9,3,2,2,2.4,good_customers,loyal_customers
13322.0,170,1,473.0,5,1,2,2.8,loyal_customers,loyal_customers
13323.0,156,5,2309.0,5,4,3,4.2,loyal_customers,loyal_customers
13324.0,189,18,3326.91,4,5,4,4.4,loyal_customers,loyal_customers
13325.0,234,1,394.92,3,1,1,1.8,good_customers,loyal_customers
13326.0,585,1,593.75,1,1,2,1.2000000000000002,lost_customers,good_customers
13327.0,191,20,11537.38,4,5,5,4.6,loyal_customers,champions
13328.0,469,1,144.0,2,1,1,1.4000000000000001,lost_customers,good_customers
13329.0,184,8,5126.1,4,4,5,4.2,loyal_customers,loyal_customers
13330.0,245,6,4712.28,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
13331.0,554,1,231.9,2,1,1,1.4000000000000001,lost_customers,good_customers
13332.0,167,1,197.8,5,1,1,2.6,loyal_customers,loyal_customers
13333.0,564,3,7451.0,2,3,5,3.0,loyal_customers,good_customers
13334.0,235,5,1718.3899999999999,3,4,3,3.4000000000000004,loyal_customers,loyal_customers
13336.0,230,1,255.0,3,1,1,1.8,good_customers,loyal_customers
13337.0,699,1,177.9,1,1,1,1.0,lost_customers,lost_customers
13338.0,310,4,5205.55,3,3,5,3.4000000000000004,loyal_customers,loyal_customers
13339.0,353,1,678.8,2,1,2,1.6,good_customers,loyal_customers
13340.0,198,12,3456.24,4,5,4,4.4,loyal_customers,loyal_customers
13341.0,413,1,1220.0,2,1,3,1.8000000000000003,good_customers,good_customers
13343.0,330,1,189.0,3,1,1,1.8,good_customers,loyal_customers
13344.0,220,3,584.9,3,3,2,2.8000000000000003,loyal_customers,loyal_customers
13345.0,440,1,213.9,2,1,1,1.4000000000000001,lost_customers,good_customers
13346.0,615,6,375.0,1,4,1,2.2,good_customers,good_customers
13347.0,223,1,119.0,3,1,1,1.8,good_customers,loyal_customers
13348.0,217,1,497.0,3,1,2,2.0,good_customers,loyal_customers
13349.0,163,1,1223.5,5,1,3,3.0,loyal_customers,loyal_customers
13350.0,169,2,423.65,5,2,2,3.1999999999999997,loyal_customers,loyal_customers
13351.0,219,1,794.0,3,1,2,2.0,good_customers,loyal_customers
13352.0,213,1,137.3,4,1,1,2.2,good_customers,loyal_customers
13354.0,224,1,166.8,3,1,1,1.8,good_customers,loyal_customers
13355.0,275,1,219.9,3,1,1,1.8,good_customers,loyal_customers
13356.0,233,1,196.9,3,1,1,1.8,good_customers,loyal_customers
13357.0,410,5,3325.9,2,4,4,3.2,loyal_customers,good_customers
13358.0,421,1,340.0,2,1,1,1.4000000000000001,lost_customers,good_customers
13359.0,216,2,1180.0,3,2,3,2.6,loyal_customers,loyal_customers
13360.0,584,4,3438.6,1,3,4,2.4000000000000004,good_customers,good_customers
13361.0,625,2,909.8,1,2,2,1.6,good_customers,good_customers
13362.0,162,7,4555.1,5,4,4,4.4,loyal_customers,loyal_customers
13363.0,170,3,2701.7799999999997,5,3,4,4.0,loyal_customers,loyal_customers
13364.0,224,1,554.0,3,1,2,2.0,good_customers,loyal_customers
13365.0,186,2,542.25,4,2,2,2.8000000000000003,loyal_customers,loyal_customers
13366.0,203,1,30.0,4,1,1,2.2,good_customers,loyal_customers
13367.0,584,1,1206.8,1,1,3,1.4000000000000001,lost_customers,good_customers
13368.0,409,4,750.8,2,3,2,2.4,good_customers,good_customers
13369.0,518,1,777.62,2,1,2,1.6,good_customers,good_customers
13370.0,524,1,1586.9,2,1,3,1.8000000000000003,good_customers,good_customers
13371.0,658,2,555.9,1,2,2,1.6,good_customers,lost_customers
13372.0,242,1,282.6,3,1,1,1.8,good_customers,loyal_customers
13373.0,213,6,3204.2,4,4,4,4.0,loyal_customers,loyal_customers
13374.0,567,2,1389.7,1,2,3,1.8000000000000003,good_customers,good_customers
13375.0,241,2,1333.5,3,2,3,2.6,loyal_customers,loyal_customers
13376.0,252,3,652.2,3,3,2,2.8000000000000003,loyal_customers,loyal_customers
13377.0,549,2,2532.92,2,2,4,2.4000000000000004,good_customers,good_customers
13379.0,179,3,2830.6,4,3,4,3.6000000000000005,loyal_customers,loyal_customers
13380.0,585,1,262.9,1,1,1,1.0,lost_customers,good_customers
13381.0,184,12,9416.139999999998,4,5,5,4.6,loyal_customers,champions
13382.0,433,5,2804.85,2,4,4,3.2,loyal_customers,good_customers
13383.0,696,1,88.0,1,1,1,1.0,lost_customers,lost_customers
13384.0,183,11,13485.53,4,5,5,4.6,loyal_customers,champions
13385.0,482,1,259.99,2,1,1,1.4000000000000001,lost_customers,good_customers
13386.0,567,2,1175.6,1,2,3,1.8000000000000003,good_customers,good_customers
13387.0,570,1,299.0,1,1,1,1.0,lost_customers,good_customers
13388.0,284,3,6550.5,3,3,5,3.4000000000000004,loyal_customers,loyal_customers
13389.0,164,3,2325.7000000000003,5,3,4,4.0,loyal_customers,loyal_customers
13390.0,227,1,361.0,3,1,1,1.8,good_customers,loyal_customers
13391.0,356,1,64.0,2,1,1,1.4000000000000001,lost_customers,good_customers
13392.0,831,1,1291.5,1,1,3,1.4000000000000001,lost_customers,lost_customers
13393.0,736,4,2026.0,1,3,3,2.2,good_customers,lost_customers
13394.0,154,19,8904.400000000001,5,5,5,5.0,champions,champions
13395.0,338,3,1044.0,3,3,2,2.8000000000000003,loyal_customers,loyal_customers
13396.0,182,2,1609.9,4,2,3,3.0000000000000004,loyal_customers,loyal_customers
13397.0,225,10,3710.9000000000005,3,5,4,4.0,loyal_customers,loyal_customers
13398.0,345,2,1016.0,2,2,2,2.0,good_customers,loyal_customers
13399.0,617,3,2731.9799999999996,1,3,4,2.4000000000000004,good_customers,good_customers
13400.0,735,1,242.0,1,1,1,1.0,lost_customers,lost_customers
13402.0,280,4,6617.889999999999,3,3,5,3.4000000000000004,loyal_customers,loyal_customers
13403.0,170,3,785.7,5,3,2,3.6,loyal_customers,loyal_customers
13404.0,154,2,369.2,5,2,1,3.0,loyal_customers,loyal_customers
13405.0,227,6,3110.7,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
13406.0,580,2,946.0,1,2,2,1.6,good_customers,good_customers
13407.0,731,3,975.2,1,3,2,2.0,good_customers,lost_customers
13410.0,177,9,3372.64,4,5,4,4.4,loyal_customers,loyal_customers
13411.0,260,1,1228.0,3,1,3,2.2,good_customers,loyal_customers
13412.0,773,1,1927.8,1,1,3,1.4000000000000001,lost_customers,lost_customers
13413.0,792,6,5565.8,1,4,5,3.0,loyal_customers,lost_customers
13414.0,286,6,3420.0,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
13415.0,625,4,1452.7,1,3,3,2.2,good_customers,good_customers
13416.0,196,3,2023.8,4,3,3,3.4000000000000004,loyal_customers,loyal_customers
13417.0,157,6,2767.08,5,4,4,4.4,loyal_customers,loyal_customers
13418.0,164,31,15039.88,5,5,5,5.0,champions,champions
13419.0,216,1,633.8,3,1,2,2.0,good_customers,loyal_customers
13420.0,302,2,1082.6,3,2,3,2.6,loyal_customers,loyal_customers
13421.0,193,8,2858.8,4,4,4,4.0,loyal_customers,loyal_customers
13422.0,217,1,196.9,3,1,1,1.8,good_customers,loyal_customers
13423.0,581,1,923.5,1,1,2,1.2000000000000002,lost_customers,good_customers
13424.0,602,1,9589.9,1,1,5,1.8,good_customers,good_customers
13425.0,261,5,2694.05,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
13426.0,153,22,11047.539999999999,5,5,5,5.0,champions,champions
13427.0,172,6,2455.8599999999997,5,4,4,4.4,loyal_customers,loyal_customers
13428.0,163,3,916.8199999999999,5,3,2,3.6,loyal_customers,loyal_customers
13429.0,163,4,1638.3200000000002,5,3,3,3.8000000000000003,loyal_customers,loyal_customers
13430.0,171,2,1510.3500000000001,5,2,3,3.4,loyal_customers,loyal_customers
13431.0,220,8,4610.900000000001,3,4,4,3.6000000000000005,loyal_customers,loyal_customers
13432.0,724,2,759.15,1,2,2,1.6,good_customers,lost_customers
13433.0,654,4,2402.2,1,3,4,2.4000000000000004,good_customers,lost_customers
13434.0,227,5,6117.9,3,4,5,3.8000000000000003,loyal_customers,loyal_customers
13435.0,158,9,3446.4,5,5,4,4.8,champions,loyal_customers
